Index,Random Seed,#,Property,Actual,Predicted,Uncertainty,K_fold
7876,1,905.0,Electronic Thermal Conductivity (W/mK),1.287999987602234,0.7333772778511047,0.0193032305687665,2
7877,1,906.0,Electronic Thermal Conductivity (W/mK),1.3600000143051147,0.7446891665458679,0.0200947970151901,2
7878,1,907.0,Electronic Thermal Conductivity (W/mK),1.3559999465942385,0.7597314715385437,0.0219931378960609,2
7879,1,908.0,Electronic Thermal Conductivity (W/mK),1.3389999866485596,0.7687236070632935,0.0201973933726549,2
7880,1,909.0,Electronic Thermal Conductivity (W/mK),1.3240000009536743,0.9405579566955566,0.0285347532480955,2
7881,1,910.0,Electronic Thermal Conductivity (W/mK),1.6729999780654907,1.0306768417358398,0.0306551549583673,2
7882,1,911.0,Electronic Thermal Conductivity (W/mK),1.133999943733215,0.6470357775688171,0.0187691692262887,3
7883,1,912.0,Electronic Thermal Conductivity (W/mK),1.218999981880188,0.6329569816589355,0.0191234126687049,3
7884,1,913.0,Electronic Thermal Conductivity (W/mK),1.2899999618530271,0.6763744354248047,0.0188786033540964,3
7885,1,914.0,Electronic Thermal Conductivity (W/mK),1.340000033378601,0.634792149066925,0.0204935185611248,3
7886,1,915.0,Electronic Thermal Conductivity (W/mK),1.3919999599456787,0.6351084113121033,0.0199866667389869,3
7887,1,916.0,Electronic Thermal Conductivity (W/mK),1.4390000104904177,0.6561845541000366,0.0198737476021051,3
7888,1,917.0,Electronic Thermal Conductivity (W/mK),1.4700000286102295,0.5391099452972412,0.0188915319740772,3
7889,1,918.0,Electronic Thermal Conductivity (W/mK),1.4950000047683716,0.6102820634841919,0.0189984366297721,3
7890,1,919.0,Electronic Thermal Conductivity (W/mK),1.4989999532699585,0.5722996592521667,0.0194520503282547,3
7891,1,920.0,Electronic Thermal Conductivity (W/mK),1.5190000534057615,0.6131665110588074,0.0203142259269952,3
7892,1,921.0,Electronic Thermal Conductivity (W/mK),1.065999984741211,0.7426599860191345,0.0175996385514736,3
7893,1,922.0,Electronic Thermal Conductivity (W/mK),1.1460000276565552,0.7486278414726257,0.0179534275084733,3
7894,1,923.0,Electronic Thermal Conductivity (W/mK),1.2020000219345093,0.8078542351722717,0.0184504371136426,3
7895,1,924.0,Electronic Thermal Conductivity (W/mK),1.253000020980835,0.791916012763977,0.019999561831355,3
7896,1,925.0,Electronic Thermal Conductivity (W/mK),1.309000015258789,0.7986916303634644,0.0198092628270387,3
7897,1,926.0,Electronic Thermal Conductivity (W/mK),1.38100004196167,0.8162599802017212,0.0205290224403142,3
7898,1,927.0,Electronic Thermal Conductivity (W/mK),1.350000023841858,0.6911413073539734,0.0192042980343103,3
7899,1,928.0,Electronic Thermal Conductivity (W/mK),1.319000005722046,0.7381060719490051,0.0178131442517042,3
7900,1,929.0,Electronic Thermal Conductivity (W/mK),1.3250000476837158,0.7115686535835266,0.0187081787735223,3
7901,1,930.0,Electronic Thermal Conductivity (W/mK),1.3669999837875366,0.8180306553840637,0.0222772862762212,3
7902,1,931.0,Electronic Thermal Conductivity (W/mK),0.7110000252723694,0.7339681386947632,0.0174472630023956,3
7903,1,932.0,Electronic Thermal Conductivity (W/mK),0.781000018119812,0.7153822779655457,0.0171450749039649,3
7904,1,933.0,Electronic Thermal Conductivity (W/mK),0.8429999947547913,0.7740683555603027,0.0180426556617021,3
7905,1,934.0,Electronic Thermal Conductivity (W/mK),0.8939999938011169,0.7589734196662903,0.0191118866205215,3
7906,1,935.0,Electronic Thermal Conductivity (W/mK),0.9390000104904176,0.7768653631210327,0.0191505663096904,3
7907,1,936.0,Electronic Thermal Conductivity (W/mK),0.9959999918937684,0.7915112972259521,0.0197481140494346,3
7908,1,937.0,Electronic Thermal Conductivity (W/mK),1.0429999828338623,0.6678397059440613,0.0186062566936016,3
7909,1,938.0,Electronic Thermal Conductivity (W/mK),1.0950000286102295,0.7159045934677124,0.017172198742628,3
7910,1,939.0,Electronic Thermal Conductivity (W/mK),1.1890000104904177,0.6988946199417114,0.0183489676564931,3
7911,1,940.0,Electronic Thermal Conductivity (W/mK),1.3079999685287476,0.8136745095252991,0.0220308378338813,3
7912,1,941.0,Electronic Thermal Conductivity (W/mK),0.153329998254776,0.8270047307014465,0.0592943206429481,3
7913,1,946.0,Electronic Thermal Conductivity (W/mK),0.1861699968576431,0.3152757883071899,0.0123581504449248,3
7914,1,951.0,Electronic Thermal Conductivity (W/mK),0.2567299902439117,0.24712735414505,0.0099283391609787,4
7915,1,956.0,Electronic Thermal Conductivity (W/mK),0.3802700042724609,0.2564701437950134,0.010799890384078,4
7916,1,961.0,Electronic Thermal Conductivity (W/mK),0.3212299942970276,0.2653718590736389,0.0132634807378053,3
7917,1,1090.0,Electronic Thermal Conductivity (W/mK),2.75,1.0965051651000977,0.1071929112076759,2
7918,1,1091.0,Electronic Thermal Conductivity (W/mK),2.799999952316284,0.9746987223625184,0.0621114261448383,2
7919,1,1092.0,Electronic Thermal Conductivity (W/mK),1.8899999856948853,1.310833215713501,0.0292739961296319,3
7920,1,1093.0,Electronic Thermal Conductivity (W/mK),1.9600000381469729,1.2535274028778076,0.0299446731805801,3
7921,1,1094.0,Electronic Thermal Conductivity (W/mK),2.0799999237060547,1.3717894554138184,0.0296199787408113,3
7922,1,1095.0,Electronic Thermal Conductivity (W/mK),2.200000047683716,1.4112670421600342,0.0325225330889225,3
7923,1,1096.0,Electronic Thermal Conductivity (W/mK),2.299999952316284,1.291975736618042,0.0294056795537471,3
7924,1,1097.0,Electronic Thermal Conductivity (W/mK),2.4700000286102295,1.5185813903808594,0.0329659134149551,3
7925,1,1098.0,Electronic Thermal Conductivity (W/mK),2.680000066757202,1.5163729190826416,0.0335918553173542,3
7926,1,1099.0,Electronic Thermal Conductivity (W/mK),2.7799999713897705,1.6667726039886477,0.0393584184348583,3
7927,1,1100.0,Electronic Thermal Conductivity (W/mK),2.559999942779541,1.6755013465881348,0.0390455201268196,3
7928,1,1101.0,Electronic Thermal Conductivity (W/mK),2.430000066757202,1.3886406421661377,0.0270595531910657,3
7929,1,1102.0,Electronic Thermal Conductivity (W/mK),2.430000066757202,1.397547960281372,0.0304393302649259,3
7930,1,1103.0,Electronic Thermal Conductivity (W/mK),2.4000000953674316,1.3314588069915771,0.0302745923399925,3
7931,1,1104.0,Electronic Thermal Conductivity (W/mK),1.4600000381469729,0.7546274065971375,0.0224093403667211,1
7932,1,1105.0,Electronic Thermal Conductivity (W/mK),1.5399999618530271,0.7254457473754883,0.0207023601979017,1
7933,1,1106.0,Electronic Thermal Conductivity (W/mK),1.6699999570846558,0.747523307800293,0.0204312615096569,1
7934,1,1107.0,Electronic Thermal Conductivity (W/mK),1.7599999904632568,0.8085387349128723,0.0235573276877403,1
7935,1,1109.0,Electronic Thermal Conductivity (W/mK),1.909999966621399,1.019998550415039,0.0283396933227777,1
7936,1,1110.0,Electronic Thermal Conductivity (W/mK),2.069999933242798,1.1470603942871094,0.0369184389710426,1
7937,1,1111.0,Electronic Thermal Conductivity (W/mK),2.2300000190734863,1.3317642211914062,0.0444504767656326,1
7938,1,1112.0,Electronic Thermal Conductivity (W/mK),2.240000009536743,1.3468842506408691,0.0391214936971664,1
7939,1,1113.0,Electronic Thermal Conductivity (W/mK),1.909999966621399,1.2283583879470823,0.0338520556688308,1
7940,1,1114.0,Electronic Thermal Conductivity (W/mK),1.9299999475479128,1.3417117595672607,0.0364102572202682,1
7941,1,1115.0,Electronic Thermal Conductivity (W/mK),1.8700000047683716,1.5326623916625977,0.0384634248912334,1
7942,1,1116.0,Electronic Thermal Conductivity (W/mK),1.2699999809265137,1.2734057903289795,0.033394057303667,2
7943,1,1117.0,Electronic Thermal Conductivity (W/mK),1.340000033378601,1.2889530658721924,0.030604463070631,2
7944,1,1118.0,Electronic Thermal Conductivity (W/mK),1.4199999570846558,1.5404884815216064,0.0364304929971694,2
7945,1,1119.0,Electronic Thermal Conductivity (W/mK),1.4500000476837158,1.6691622734069824,0.0358040370047092,2
7946,1,1120.0,Electronic Thermal Conductivity (W/mK),1.5,1.7219784259796145,0.0390075333416461,2
7947,1,1121.0,Electronic Thermal Conductivity (W/mK),1.5399999618530271,1.7722067832946775,0.0391481816768646,2
7948,1,1122.0,Electronic Thermal Conductivity (W/mK),1.649999976158142,1.980876922607422,0.0482853278517723,2
7949,1,1123.0,Electronic Thermal Conductivity (W/mK),1.7899999618530271,2.1539385318756104,0.0540763922035694,2
7950,1,1124.0,Electronic Thermal Conductivity (W/mK),1.8200000524520872,2.1148643493652344,0.0533647537231445,2
7951,1,1125.0,Electronic Thermal Conductivity (W/mK),1.5800000429153442,1.7797062397003174,0.0396968983113765,2
7952,1,1126.0,Electronic Thermal Conductivity (W/mK),1.4500000476837158,1.8253390789031985,0.0455072745680809,2
7953,1,1127.0,Electronic Thermal Conductivity (W/mK),1.4199999570846558,1.7634923458099363,0.0429900325834751,2
7954,1,1128.0,Electronic Thermal Conductivity (W/mK),1.059999942779541,0.515184760093689,0.0125198615714907,1
7955,1,1129.0,Electronic Thermal Conductivity (W/mK),1.0499999523162842,0.4996752738952636,0.012248252518475,1
7956,1,1130.0,Electronic Thermal Conductivity (W/mK),1.1699999570846558,0.5508819222450256,0.0134960943832993,1
7957,1,1131.0,Electronic Thermal Conductivity (W/mK),1.2200000286102295,0.5972074270248413,0.0145096890628337,1
7958,1,1132.0,Electronic Thermal Conductivity (W/mK),1.2599999904632568,0.6398054957389832,0.0143361305817961,1
7959,1,1133.0,Electronic Thermal Conductivity (W/mK),1.340000033378601,0.712828516960144,0.0150715904310345,1
7960,1,1134.0,Electronic Thermal Conductivity (W/mK),1.4700000286102295,0.7013916373252869,0.0134964091703295,1
7961,1,1135.0,Electronic Thermal Conductivity (W/mK),1.5800000429153442,0.8686293959617615,0.0195817966014146,1
7962,1,1136.0,Electronic Thermal Conductivity (W/mK),1.590000033378601,0.9928320646286012,0.0211392510682344,1
7963,1,1137.0,Electronic Thermal Conductivity (W/mK),1.4500000476837158,0.9179298281669616,0.018267573788762,1
7964,1,1138.0,Electronic Thermal Conductivity (W/mK),1.4600000381469729,0.9901173114776612,0.0216957256197929,1
7965,1,1139.0,Electronic Thermal Conductivity (W/mK),1.4199999570846558,1.1147973537445068,0.0224749017506837,1
7966,1,1140.0,Electronic Thermal Conductivity (W/mK),1.0800000429153442,0.929054856300354,0.0221265163272619,3
7967,1,1141.0,Electronic Thermal Conductivity (W/mK),1.1299999952316284,0.7854316234588623,0.0204914268106222,3
7968,1,1142.0,Electronic Thermal Conductivity (W/mK),1.2300000190734863,1.0681123733520508,0.0248908586800098,3
7969,1,1143.0,Electronic Thermal Conductivity (W/mK),1.2799999713897705,1.1025179624557495,0.0255198664963245,3
7970,1,1144.0,Electronic Thermal Conductivity (W/mK),1.3300000429153442,1.139695167541504,0.0252282414585351,3
7971,1,1145.0,Electronic Thermal Conductivity (W/mK),1.3700000047683716,1.169477939605713,0.0248983800411224,3
7972,1,1146.0,Electronic Thermal Conductivity (W/mK),1.5099999904632568,1.252852439880371,0.0282166358083486,3
7973,1,1147.0,Electronic Thermal Conductivity (W/mK),1.659999966621399,1.4214768409729004,0.0307407975196838,3
7974,1,1148.0,Electronic Thermal Conductivity (W/mK),1.690000057220459,1.4627320766448977,0.0329093299806118,3
7975,1,1149.0,Electronic Thermal Conductivity (W/mK),1.3799999952316284,1.257887840270996,0.0249446835368871,3
7976,1,1150.0,Electronic Thermal Conductivity (W/mK),1.3700000047683716,1.2426321506500244,0.0273294411599636,3
7977,1,1151.0,Electronic Thermal Conductivity (W/mK),1.3200000524520874,1.2356536388397217,0.0284512434154748,3
7978,1,1152.0,Electronic Thermal Conductivity (W/mK),0.3199999928474426,0.4075265526771545,0.0155862346291542,2
7979,1,1153.0,Electronic Thermal Conductivity (W/mK),0.3300000131130218,0.3782545328140259,0.0134068969637155,2
7980,1,1154.0,Electronic Thermal Conductivity (W/mK),0.3400000035762787,0.419446587562561,0.0134778823703527,2
7981,1,1155.0,Electronic Thermal Conductivity (W/mK),0.3600000143051147,0.4359502792358398,0.0143452156335115,2
7982,1,1156.0,Electronic Thermal Conductivity (W/mK),0.3899999856948852,0.4358844757080078,0.014494776725769,2
7983,1,1157.0,Electronic Thermal Conductivity (W/mK),0.5099999904632568,0.5551400780677795,0.016670249402523,2
7984,1,1158.0,Electronic Thermal Conductivity (W/mK),0.5600000023841858,0.6609931588172913,0.0221625566482543,2
7985,1,1159.0,Electronic Thermal Conductivity (W/mK),0.6399999856948853,0.765787661075592,0.0235964879393577,2
7986,1,1160.0,Electronic Thermal Conductivity (W/mK),0.6899999976158142,0.9263653755187988,0.0290253385901451,2
7987,1,1161.0,Electronic Thermal Conductivity (W/mK),0.6700000166893005,0.956275463104248,0.0272298566997051,2
7988,1,1162.0,Electronic Thermal Conductivity (W/mK),0.7200000286102295,0.935739517211914,0.0256845951080322,2
7989,1,1163.0,Electronic Thermal Conductivity (W/mK),0.7900000214576721,0.9646502733230592,0.0273569282144308,2
7990,1,1164.0,Electronic Thermal Conductivity (W/mK),0.3499999940395355,0.5170982480049133,0.0148259177803993,4
7991,1,1165.0,Electronic Thermal Conductivity (W/mK),0.3499999940395355,0.5262262225151062,0.0150804668664932,4
7992,1,1166.0,Electronic Thermal Conductivity (W/mK),0.3899999856948852,0.5429399609565735,0.0159431044012308,4
7993,1,1167.0,Electronic Thermal Conductivity (W/mK),0.4000000059604645,0.5700127482414246,0.0159924104809761,4
7994,1,1168.0,Electronic Thermal Conductivity (W/mK),0.4000000059604645,0.622765064239502,0.0174730271100997,4
7995,1,1169.0,Electronic Thermal Conductivity (W/mK),0.4900000095367431,0.6788973212242126,0.0171718318015337,4
7996,1,1170.0,Electronic Thermal Conductivity (W/mK),0.5600000023841858,0.7612515091896057,0.0183774828910827,4
7997,1,1171.0,Electronic Thermal Conductivity (W/mK),0.6499999761581421,0.881758451461792,0.0201202910393476,4
7998,1,1172.0,Electronic Thermal Conductivity (W/mK),0.7300000190734863,0.9773551225662231,0.0247430391609668,4
7999,1,1173.0,Electronic Thermal Conductivity (W/mK),0.7699999809265137,0.916958212852478,0.0207316949963569,4
8000,1,1174.0,Electronic Thermal Conductivity (W/mK),0.8500000238418579,0.9731559753417968,0.0236882418394088,4
8001,1,1175.0,Electronic Thermal Conductivity (W/mK),0.9200000166893004,1.0394363403320312,0.0241888351738452,4
8002,1,1176.0,Electronic Thermal Conductivity (W/mK),0.2000000029802322,0.3250936865806579,0.0095242103561759,5
8003,1,1177.0,Electronic Thermal Conductivity (W/mK),0.1800000071525573,0.3310360312461853,0.0097710750997066,5
8004,1,1178.0,Electronic Thermal Conductivity (W/mK),0.2199999988079071,0.3440026044845581,0.0093168700113892,5
8005,1,1179.0,Electronic Thermal Conductivity (W/mK),0.2000000029802322,0.3525175452232361,0.0099112885072827,5
8006,1,1180.0,Electronic Thermal Conductivity (W/mK),0.2300000041723251,0.3731752038002014,0.0099589042365551,5
8007,1,1181.0,Electronic Thermal Conductivity (W/mK),0.3300000131130218,0.4559198021888733,0.0113082947209477,5
8008,1,1182.0,Electronic Thermal Conductivity (W/mK),0.4300000071525574,0.5269815921783447,0.0136902322992682,5
8009,1,1183.0,Electronic Thermal Conductivity (W/mK),0.5299999713897705,0.6192030310630798,0.0187330953776836,5
8010,1,1184.0,Electronic Thermal Conductivity (W/mK),0.5799999833106995,0.6812689900398254,0.0188097339123487,5
8011,1,1185.0,Electronic Thermal Conductivity (W/mK),0.6399999856948853,0.7111706137657166,0.0202149059623479,5
8012,1,1186.0,Electronic Thermal Conductivity (W/mK),0.7400000095367432,0.7930741906166077,0.0234513115137815,5
8013,1,1187.0,Electronic Thermal Conductivity (W/mK),0.8199999928474426,0.9011942148208618,0.0260371584445238,5
8014,1,1188.0,Electronic Thermal Conductivity (W/mK),0.2899999916553497,0.5604323148727417,0.0184185449033975,2
8015,1,1189.0,Electronic Thermal Conductivity (W/mK),0.3100000023841858,0.5465760827064514,0.0171016696840524,2
8016,1,1190.0,Electronic Thermal Conductivity (W/mK),0.3000000119209289,0.6524055600166321,0.0194467231631279,2
8017,1,1191.0,Electronic Thermal Conductivity (W/mK),0.3000000119209289,0.6748350858688354,0.0199603736400604,2
8018,1,1192.0,Electronic Thermal Conductivity (W/mK),0.3400000035762787,0.7297753095626831,0.022247839719057,2
8019,1,1193.0,Electronic Thermal Conductivity (W/mK),0.4000000059604645,0.8805508613586426,0.0237222388386726,2
8020,1,1194.0,Electronic Thermal Conductivity (W/mK),0.4900000095367431,1.0221078395843506,0.0280461311340332,2
8021,1,1195.0,Electronic Thermal Conductivity (W/mK),0.5799999833106995,1.144137620925903,0.0305638015270233,2
8022,1,1196.0,Electronic Thermal Conductivity (W/mK),0.6399999856948853,1.244092345237732,0.0342709235846996,2
8023,1,1197.0,Electronic Thermal Conductivity (W/mK),0.6899999976158142,1.1863255500793457,0.0304934177547693,2
8024,1,1198.0,Electronic Thermal Conductivity (W/mK),0.7699999809265137,1.1463946104049685,0.0303722769021987,2
8025,1,1199.0,Electronic Thermal Conductivity (W/mK),0.9100000262260436,1.1881718635559082,0.0317680686712265,2
8026,1,1200.0,Electronic Thermal Conductivity (W/mK),0.6809999942779541,0.5788220763206482,0.0101225851103663,4
8027,1,1201.0,Electronic Thermal Conductivity (W/mK),0.6779999732971191,0.6188378930091858,0.0102765029296278,4
8028,1,1202.0,Electronic Thermal Conductivity (W/mK),0.6790000200271606,0.6483044624328613,0.0098115429282188,4
8029,1,1203.0,Electronic Thermal Conductivity (W/mK),0.6759999990463257,0.6101255416870117,0.0080573167651891,4
8030,1,1204.0,Electronic Thermal Conductivity (W/mK),0.6620000004768372,0.6038863658905029,0.0113209774717688,4
8031,1,1205.0,Electronic Thermal Conductivity (W/mK),0.6470000147819519,0.5817212462425232,0.0115620139986276,4
8032,1,1206.0,Electronic Thermal Conductivity (W/mK),0.640999972820282,0.620368480682373,0.0185105744749307,4
8033,1,1207.0,Electronic Thermal Conductivity (W/mK),0.6499999761581421,0.6769852042198181,0.0186837930232286,4
8034,1,1208.0,Electronic Thermal Conductivity (W/mK),0.6859999895095825,0.7647514939308167,0.0248857587575912,4
8035,1,1209.0,Electronic Thermal Conductivity (W/mK),0.7639999985694885,0.7901766300201416,0.0249348487704992,4
8036,1,1210.0,Electronic Thermal Conductivity (W/mK),0.6610000133514404,0.4705929756164551,0.0103314658626914,2
